Main_genome	haplotype	similarity_pair	best_match	similarity_best_match
NA	CAWUOS01_EVE319..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE320..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE321..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE322..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE323..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE324..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE325..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE326..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE327..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE328..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE329..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE330..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE331..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE332..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE333..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE334..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE335..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE336..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE337..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE338..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE339..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE340..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE341..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE342..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE343..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE344..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE345..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE346..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE347..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE348..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE349..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE350..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE351..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE352..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE353..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE354..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE355..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE356..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE357..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE358..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE359..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE360..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE361..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE362..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE363..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE364..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE365..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE366..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE367..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE368..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE369..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE370..reversed.	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE012	37.6068
NA	CAWUOS01_EVE015	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE008	19.5228
NA	CAWUOS01_EVE035	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE438	45.614
NA	CAWUOS01_EVE036	NA	GCA_964033645.1_idAnoFune21.1_genomic_EVE438	45.614
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE003	CALSDS01_EVE003	100	CALSDS01_EVE003	100
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE004	CALSDS01_EVE004	100	CALSDS01_EVE004	100
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE005	CALSDS01_EVE005	100	CALSDS01_EVE005	100
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE006	CALSDS01_EVE006	100	CALSDS01_EVE006	100
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE008	CALSDS01_EVE007	100	CALSDS01_EVE007	100
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE007	CALSDS01_EVE008	100	CALSDS01_EVE008	100
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE030	CALSDS01_EVE029	99.9125	CALSDS01_EVE029	99.9125
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE031	CALSDS01_EVE030	99.9125	CALSDS01_EVE030	99.9125
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE028	CALSDS01_EVE028	99.8555	CALSDS01_EVE028	99.8555
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE021	CALSDS01_EVE021	99.7904	CALSDS01_EVE021	99.7904
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE034	CALSDS01_EVE033	99.6622	CALSDS01_EVE033	99.6622
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE035	CALSDS01_EVE035	99.6622	CALSDS01_EVE035	99.6622
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE001	CALSDS01_EVE002	99.5289	CALSDS01_EVE002	99.5289
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE039	CALSDS01_EVE034	99.4048	CALSDS01_EVE034	99.4048
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE032	CALSDS01_EVE032	99.3243	CALSDS01_EVE032	99.3243
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE027	CALSDS01_EVE027	99.3127	CALSDS01_EVE027	99.3127
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE023	CALSDS01_EVE020	99.0476	CALSDS01_EVE020	99.0476
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE033	CALSDS01_EVE031	98.7013	CALSDS01_EVE031	98.7013
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE036	CALSDS01_EVE036	98.6538	CALSDS01_EVE036	98.6538
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE019	CALSDS01_EVE018	98.6456	CALSDS01_EVE018	98.6456
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE025	CALSDS01_EVE024	98.0303	CALSDS01_EVE024	98.0303
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE022	CALSDS01_EVE023	97.9592	CALSDS01_EVE023	97.9592
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE016	CALSDS01_EVE010	97.7778	CALSDS01_EVE010	97.7778
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE014	CALSDS01_EVE011	97.037	CALSDS01_EVE011	97.037
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE013	CALSDS01_EVE016	96.978	CALSDS01_EVE016	96.978
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE002	CALSDS01_EVE001	95.9391	CALSDS01_EVE001	95.9391
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE041	NA	NA	CALSDS01_EVE019	91.2791
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE040	NA	NA	CALSDS01_EVE037	80.5556
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE020	NA	NA	CALSDS01_EVE031	78.2534
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE037	NA	NA	CALSDS01_EVE033	96.9595
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE024	NA	NA	CALSDS01_EVE020	86.4865
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE029	NA	NA	CALSDS01_EVE026	85.6223
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE026	NA	NA	CALSDS01_EVE026	70.6783
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE018 (reversed)	NA	NA	CALSDS01_EVE019	32
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE012	NA	NA	CALSDS01_EVE016	92.891
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE009	NA	NA	CALSDS01_EVE016	66.9492
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE010	NA	NA	CALSDS01_EVE016	66.9492
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE011	NA	NA	CALSDS01_EVE016	67.4342
GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE015	NA	NA	CALSDS01_EVE018	31.6667
NA	CALSDS01_EVE012	NA	GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE016	97.7778
NA	CALSDS01_EVE013	NA	GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE016	97.7778
NA	CALSDS01_EVE014	NA	GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE016	97.7778
NA	CALSDS01_EVE015	NA	GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE016	97.7778
NA	CALSDS01_EVE017	NA	GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE016	97.7778
NA	CALSDS01_EVE019	NA	GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE030	92.6554
NA	CALSDS01_EVE037	NA	GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE033	83.1373
NA	CALSDS01_EVE022	NA	GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE023	96.2963
NA	CALSDS01_EVE026	NA	GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE029	85.6223
NA	CALSDS01_EVE009	NA	GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE005	100
NA	CALSDS01_EVE025	NA	GCF_943734735.2_idAnoGambNW_F1_1_genomic_EVE019	48.7805
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE004	CALSEK01_EVE002	100	CALSEK01_EVE002	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE002	CALSEK01_EVE005	100	CALSEK01_EVE005	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE001	CALSEK01_EVE007	100	CALSEK01_EVE007	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE011	CALSEK01_EVE019	100	CALSEK01_EVE019	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE053	CALSEK01_EVE046	100	CALSEK01_EVE046	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE054	CALSEK01_EVE045	100	CALSEK01_EVE045	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE059	CALSEK01_EVE051	100	CALSEK01_EVE051	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE051	CALSEK01_EVE041	100	CALSEK01_EVE041	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE058	CALSEK01_EVE049	100	CALSEK01_EVE049	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE064	CALSEK01_EVE050	100	CALSEK01_EVE050	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE060	CALSEK01_EVE052	100	CALSEK01_EVE052	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE042 (reversed)	CALSEK01_EVE037..reversed.	100	CALSEK01_EVE037..reversed.	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE043 (reversed)	CALSEK01_EVE038..reversed.	100	CALSEK01_EVE038..reversed.	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE033	CALSEK01_EVE034	100	CALSEK01_EVE034	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE035	CALSEK01_EVE036	100	CALSEK01_EVE036	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE045	CALSEK01_EVE039	100	CALSEK01_EVE039	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE046	CALSEK01_EVE040	100	CALSEK01_EVE040	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE028	CALSEK01_EVE027	100	CALSEK01_EVE027	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE032	CALSEK01_EVE032	100	CALSEK01_EVE032	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE038	CALSEK01_EVE035	99.87	CALSEK01_EVE035	99.87
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE007	CALSEK01_EVE004	99.6855	CALSEK01_EVE004	99.6855
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE055	CALSEK01_EVE047	99.5495	CALSEK01_EVE047	99.5495
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE022	CALSEK01_EVE024	99.4898	CALSEK01_EVE024	99.4898
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE023	CALSEK01_EVE025	99.3421	CALSEK01_EVE025	99.3421
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE050	CALSEK01_EVE043	99.0142	CALSEK01_EVE043	99.0142
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE024	CALSEK01_EVE026	99.0123	CALSEK01_EVE026	99.0123
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE021	CALSEK01_EVE023	98.5037	CALSEK01_EVE023	98.5037
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE026 (reversed)	CALSEK01_EVE029..reversed.	98.2618	CALSEK01_EVE029..reversed.	98.2618
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE010	CALSEK01_EVE022	98.2265	CALSEK01_EVE022	98.2265
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE003 (reversed)	CALSEK01_EVE008..reversed.	98.0132	CALSEK01_EVE008..reversed.	98.0132
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE029	CALSEK01_EVE028	97.7358	CALSEK01_EVE028	97.7358
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE012	CALSEK01_EVE013	97.6664	CALSEK01_EVE013	97.6664
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE017	CALSEK01_EVE015	97.5799	CALSEK01_EVE015	97.5799
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE031	CALSEK01_EVE031	97.491	CALSEK01_EVE031	97.491
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE009	CALSEK01_EVE003	97.409	CALSEK01_EVE003	97.409
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE006	CALSEK01_EVE009	97.0833	CALSEK01_EVE009	97.0833
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE019	CALSEK01_EVE011	96.9931	CALSEK01_EVE011	96.9931
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE015	CALSEK01_EVE012	96.8885	CALSEK01_EVE012	96.8885
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE020	CALSEK01_EVE020	96.4029	CALSEK01_EVE020	96.4029
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE034	CALSEK01_EVE033	95.2381	CALSEK01_EVE033	95.2381
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE005	NA	NA	CALSEK01_EVE001	91.7293
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE013	NA	NA	CALSEK01_EVE019	99.8271
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE016	NA	NA	CALSEK01_EVE019	99.8271
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE018	NA	NA	CALSEK01_EVE019	99.9136
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE014	NA	NA	CALSEK01_EVE019	99.7407
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE057	NA	NA	CALSEK01_EVE046	90.6542
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE056	NA	NA	CALSEK01_EVE049	99.7151
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE061	NA	NA	CALSEK01_EVE050	99.7361
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE062	NA	NA	CALSEK01_EVE050	99.6482
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE063	NA	NA	CALSEK01_EVE050	99.4723
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE044 (reversed)	NA	NA	CALSEK01_EVE037..reversed.	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE040 (reversed)	NA	NA	CALSEK01_EVE037..reversed.	99.0909
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE041 (reversed)	NA	NA	CALSEK01_EVE037..reversed.	99.0909
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE039 (reversed)	NA	NA	CALSEK01_EVE037..reversed.	89.9083
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE052	NA	NA	CALSEK01_EVE045	30.5085
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE030 (reversed)	NA	NA	CALSEK01_EVE030..reversed.	86.8347
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE008 (reversed)	NA	NA	CALSEK01_EVE029..reversed.	47.234
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE027	NA	NA	CALSEK01_EVE006	34.9112
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE037	NA	NA	CALSEK01_EVE036	99.4798
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE036	NA	NA	CALSEK01_EVE036	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE047	NA	NA	CALSEK01_EVE039	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE048	NA	NA	CALSEK01_EVE039	100
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE025	NA	NA	CALSEK01_EVE037..reversed.	31.8182
NA	CALSEK01_EVE001	NA	GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE005	91.7293
NA	CALSEK01_EVE010	NA	GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE011	89.1498
NA	CALSEK01_EVE014	NA	GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE011	91.0412
NA	CALSEK01_EVE017	NA	GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE011	90.3553
NA	CALSEK01_EVE016	NA	GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE011	90.4032
NA	CALSEK01_EVE018	NA	GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE011	93.0308
NA	CALSEK01_EVE044	NA	GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE054	66.6667
NA	CALSEK01_EVE048	NA	GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE051	60.3509
NA	CALSEK01_EVE030..reversed.	NA	GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE030 (reversed)	86.8347
NA	CALSEK01_EVE006	NA	GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE027	34.9112
NA	CALSEK01_EVE021	NA	GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE027	32.1839
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE003	CALSEI01_EVE001	100	CALSEI01_EVE001	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE010	CALSEI01_EVE008	100	CALSEI01_EVE008	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE542	CALSEI01_EVE212	100	CALSEI01_EVE212	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE526	CALSEI01_EVE219	100	CALSEI01_EVE219	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE533	CALSEI01_EVE233	100	CALSEI01_EVE233	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE536	CALSEI01_EVE228	100	CALSEI01_EVE228	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE534	CALSEI01_EVE234	100	CALSEI01_EVE234	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE543	CALSEI01_EVE238	100	CALSEI01_EVE238	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE527	CALSEI01_EVE220	100	CALSEI01_EVE220	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE518	CALSEI01_EVE224	100	CALSEI01_EVE224	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE530	CALSEI01_EVE223	100	CALSEI01_EVE223	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE531	CALSEI01_EVE225	100	CALSEI01_EVE225	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE547	CALSEI01_EVE242	100	CALSEI01_EVE242	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE523	CALSEI01_EVE217	100	CALSEI01_EVE217	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE035 (reversed)	CALSEI01_EVE028..reversed.	100	CALSEI01_EVE028..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE036 (reversed)	CALSEI01_EVE030..reversed.	100	CALSEI01_EVE030..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE037 (reversed)	CALSEI01_EVE031..reversed.	100	CALSEI01_EVE031..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE038 (reversed)	CALSEI01_EVE032..reversed.	100	CALSEI01_EVE032..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE039 (reversed)	CALSEI01_EVE033..reversed.	100	CALSEI01_EVE033..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE040 (reversed)	CALSEI01_EVE034..reversed.	100	CALSEI01_EVE034..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE041 (reversed)	CALSEI01_EVE035..reversed.	100	CALSEI01_EVE035..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE042 (reversed)	CALSEI01_EVE036..reversed.	100	CALSEI01_EVE036..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE043 (reversed)	CALSEI01_EVE037..reversed.	100	CALSEI01_EVE037..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE044 (reversed)	CALSEI01_EVE038..reversed.	100	CALSEI01_EVE038..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE045 (reversed)	CALSEI01_EVE039..reversed.	100	CALSEI01_EVE039..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE046 (reversed)	CALSEI01_EVE040..reversed.	100	CALSEI01_EVE040..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE047 (reversed)	CALSEI01_EVE041..reversed.	100	CALSEI01_EVE041..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE048 (reversed)	CALSEI01_EVE042..reversed.	100	CALSEI01_EVE042..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE049 (reversed)	CALSEI01_EVE043..reversed.	100	CALSEI01_EVE043..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE050 (reversed)	CALSEI01_EVE044..reversed.	100	CALSEI01_EVE044..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE051 (reversed)	CALSEI01_EVE045..reversed.	100	CALSEI01_EVE045..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE052 (reversed)	CALSEI01_EVE046..reversed.	100	CALSEI01_EVE046..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE053 (reversed)	CALSEI01_EVE047..reversed.	100	CALSEI01_EVE047..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE054 (reversed)	CALSEI01_EVE048..reversed.	100	CALSEI01_EVE048..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE055 (reversed)	CALSEI01_EVE049..reversed.	100	CALSEI01_EVE049..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE056 (reversed)	CALSEI01_EVE050..reversed.	100	CALSEI01_EVE050..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE057 (reversed)	CALSEI01_EVE051..reversed.	100	CALSEI01_EVE051..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE058 (reversed)	CALSEI01_EVE052..reversed.	100	CALSEI01_EVE052..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE059 (reversed)	CALSEI01_EVE053..reversed.	100	CALSEI01_EVE053..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE060 (reversed)	CALSEI01_EVE054..reversed.	100	CALSEI01_EVE054..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE061 (reversed)	CALSEI01_EVE055..reversed.	100	CALSEI01_EVE055..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE062 (reversed)	CALSEI01_EVE056..reversed.	100	CALSEI01_EVE056..reversed.	100
GCF_943734725.1_idAnoMarsDA_429_01_genomic_EVE063 (reversed)	CALSEI01_EVE057..reversed.	100	CALSEI01_EVE057..reversed.	100
